COD_ACIDEN;Final de s;Pico;Pista_Molhada;Intersecao;Centro;Vei_Pesado;MOTO;NATUREZA;_GRAVIDADE
7360;1;1;0;1;1;0;0;Colisao Lateral;ILESO
7361;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
7362;1;1;0;1;1;0;0;Colisao Transversal;FERIDO
7363;1;1;0;1;1;0;1;Colisao Lateral;ILESO
7364;0;0;1;1;1;0;0;Colisao Traseira;ILESO
7365;0;0;0;1;1;0;1;Colisao Lateral;ILESO
7366;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7367;0;0;1;0;1;0;1;Colisao Lateral;FERIDO
7368;1;0;0;0;1;0;1;Colisao Transversal;FERIDO
7369;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7370;0;0;0;0;1;1;0;Colisao Lateral;ILESO
7371;1;0;0;1;1;0;1;Colisao Transversal;FERIDO
7372;0;1;0;1;1;0;0;Colisao Traseira;ILESO
7373;0;0;0;1;0;0;0;Colisao Lateral;ILESO
7374;0;0;0;0;0;0;1;Colisao Lateral;ILESO
7375;1;0;0;1;0;0;0;Colisao Transversal;ILESO
7376;0;1;0;1;0;0;0;Colisao Transversal;ILESO
7377;0;1;0;1;0;0;0;Colisao Transversal;ILESO
7378;0;1;0;1;0;0;0;Colisao Transversal;FERIDO
7379;0;1;0;1;0;0;0;Colisao Transversal;ILESO
7380;1;0;0;1;0;0;0;Colisao Transversal;ILESO
7381;0;0;0;1;0;0;0;Choque c/ obstaculo fixo;ILESO
7382;0;0;0;1;0;0;0;Colisao Lateral;ILESO
7383;0;0;0;0;0;0;0;Colisao Lateral;ILESO
7384;0;0;1;1;0;0;1;Colisao Transversal;ILESO
7385;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7386;0;0;0;1;1;0;0;Choque c/ obstaculo fixo;ILESO
7387;0;0;0;1;1;0;0;Colisao Frontal;ILESO
7388;0;0;0;1;1;1;0;Colisao Transversal;ILESO
7389;1;0;0;1;1;1;0;Colisao Transversal;ILESO
7390;0;1;0;1;1;0;0;Colisao Transversal;FERIDO
7391;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7392;0;0;0;0;1;0;1;Colisao Lateral;FERIDO
7393;0;0;0;0;1;0;0;Colisao Lateral;ILESO
7394;0;1;1;1;1;0;1;Colisao Transversal;FERIDO
7395;0;0;1;0;1;0;1;Colisao Traseira;ILESO
7396;0;0;0;1;1;1;0;Colisao Lateral;ILESO
7397;0;1;0;1;1;0;0;Colisao Transversal;ILESO
7398;0;0;1;1;1;0;0;Colisao Transversal;ILESO
7399;0;1;0;1;1;1;0;Colisao Transversal;FERIDO
7400;1;0;0;1;1;0;0;Colisao Lateral;FERIDO
7401;0;0;0;1;1;0;1;Colisao Frontal;FERIDO
7402;0;1;0;1;1;1;1;Colisao Transversal;FERIDO
7403;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
7404;0;1;0;1;1;0;0;Colisao Transversal;ILESO
7405;1;0;0;1;1;0;1;Colisao Transversal;ILESO
7406;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7407;1;0;0;1;1;1;0;Colisao Lateral;ILESO
7408;0;1;0;0;1;0;1;Colisao Traseira;FERIDO
7409;1;0;0;0;1;0;0;Colisao Traseira;ILESO
7410;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7411;1;0;0;1;1;1;0;Choque c/ obstaculo fixo;ILESO
7412;0;1;0;1;1;0;0;Colisao Traseira;ILESO
7413;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7414;0;1;0;1;1;1;0;Colisao Transversal;ILESO
7415;1;0;0;0;1;0;0;Colisao Traseira;ILESO
7416;1;1;1;1;1;0;0;Colisao Transversal;ILESO
7417;0;0;0;1;1;0;1;Colisao Transversal;ILESO
7418;0;1;0;0;1;0;0;Queda;ILESO
7419;0;0;1;0;1;0;0;Colisao Lateral;ILESO
7420;1;0;0;1;1;0;1;Colisao Transversal;FERIDO
7421;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
7422;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
7423;0;1;0;1;1;0;1;Colisao Transversal;ILESO
7424;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7425;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7426;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7427;0;0;0;1;1;0;0;Capotamento;FERIDO
7428;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
7429;1;0;0;1;1;0;1;Colisao Transversal;FERIDO
7430;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7431;0;0;0;1;1;0;1;Colisao Lateral;ILESO
7432;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7433;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7434;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
7435;0;1;0;1;0;0;0;Colisao Lateral;ILESO
7436;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
7437;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7438;1;1;0;1;0;0;0;Colisao Transversal;ILESO
7439;1;0;0;0;0;0;0;Colisao Lateral;FERIDO
7440;0;0;0;1;0;0;0;Choque c/ obstaculo fixo;ILESO
7441;1;0;0;0;0;0;1;Colisao Lateral;ILESO
7442;0;0;0;1;0;0;1;Colisao Transversal;ILESO
7443;0;0;0;0;0;1;0;Colisao Lateral;ILESO
7444;0;1;1;1;1;0;0;Choque c/ obstaculo fixo;ILESO
7445;0;1;0;0;1;0;0;Colisao Lateral;ILESO
7446;0;1;0;1;1;0;0;Colisao Lateral;ILESO
7447;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
7448;0;1;0;0;1;0;1;Colisao Lateral;FERIDO
7449;0;0;0;0;1;0;0;Colisao Lateral;ILESO
7450;1;0;0;1;1;0;0;Colisao Traseira;ILESO
7451;1;0;0;1;0;0;1;Colisao Traseira;ILESO
7452;0;1;0;0;0;0;0;Colisao Frontal;ILESO
7453;1;1;0;1;0;1;0;Queda;ILESO
7454;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7455;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7456;0;1;0;1;0;0;0;Colisao Traseira;ILESO
7457;1;1;0;1;0;0;0;Colisao Lateral;FERIDO
7458;1;0;0;0;0;0;0;Choque c/ obstaculo fixo;ILESO
7459;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7460;0;0;0;1;0;1;1;Colisao Transversal;FERIDO
7461;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7462;0;0;0;1;0;0;0;Colisao Lateral;ILESO
7463;1;0;0;1;0;0;0;Colisao Transversal;ILESO
7464;0;0;0;1;1;1;0;Colisao Lateral;ILESO
7465;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
7466;0;0;0;0;1;0;0;Colisao Lateral;ILESO
7467;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7468;0;1;0;1;1;0;0;Atropelamento;FERIDO
7469;0;0;0;1;1;0;1;Colisao Traseira;FERIDO
7470;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7471;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7472;0;0;0;1;1;0;0;Colisao Traseira;FERIDO
7473;1;0;0;1;1;0;1;Colisao Traseira;ILESO
7474;1;1;0;0;1;0;0;Colisao Lateral;ILESO
7475;0;1;0;1;1;0;0;Colisao Transversal;FERIDO
7476;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7477;0;1;0;0;1;0;0;Colisao Lateral;ILESO
7478;0;0;0;1;1;0;0;Colisao Traseira;FERIDO
7479;0;0;0;1;1;0;0;Colisao Traseira;ILESO
7480;0;1;0;0;1;0;1;Colisao Transversal;FERIDO
7481;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
7482;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7483;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
7484;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7485;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7486;1;0;0;1;1;0;0;Colisao Lateral;ILESO
7487;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
7488;0;0;0;1;1;1;0;Colisao;FERIDO
7489;0;0;0;1;1;1;0;Colisao Lateral;ILESO
7490;1;1;0;1;1;0;0;Colisao Lateral;ILESO
7491;0;1;0;1;1;0;0;Colisao Transversal;ILESO
7492;0;1;1;0;1;0;0;Colisao Transversal;ILESO
7493;1;0;0;0;1;0;0;Colisao Transversal;ILESO
7494;0;1;0;1;1;0;0;Colisao Transversal;ILESO
7495;0;0;1;1;1;0;1;Colisao Transversal;FERIDO
7496;1;0;0;1;0;0;0;Colisao Transversal;ILESO
7497;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
7498;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7499;0;0;0;0;0;0;0;Atropelamento;FERIDO
7500;0;0;0;0;0;0;0;Choque c/ obstaculo fixo;ILESO
7501;0;0;0;0;0;0;1;Atropelamento;FERIDO
7502;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
7503;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
7504;0;0;0;1;0;0;0;Colisao Lateral;ILESO
7505;0;0;0;0;1;0;0;Colisao Traseira;FERIDO
7506;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7507;0;1;0;1;1;0;0;Colisao Lateral;ILESO
7508;1;1;0;1;1;1;0;Colisao Lateral;ILESO
7509;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7510;1;0;0;1;1;0;0;Colisao Traseira;ILESO
7511;0;1;0;1;0;0;1;Colisao Lateral;FERIDO
7512;0;1;1;1;1;0;1;Colisao Lateral;FERIDO
7513;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7514;0;1;1;0;1;0;0;Atropelamento;FERIDO
7515;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
7516;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7517;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7518;0;0;0;0;1;1;0;Colisao Traseira;FERIDO
7519;0;0;0;1;1;0;1;Colisao Transversal;ILESO
7520;0;1;0;0;1;0;0;Colisao Lateral;ILESO
7521;0;0;1;0;1;0;1;Colisao Lateral;FERIDO
7522;0;1;0;0;1;0;0;Colisao Lateral;ILESO
7523;0;0;0;0;1;0;0;Colisao Lateral;FERIDO
7524;0;0;1;0;1;0;0;Colisao Traseira;ILESO
7525;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7526;1;0;0;1;1;0;0;Colisao Transversal;ILESO
7527;0;1;0;0;0;0;1;Colisao;FERIDO
7528;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
7529;1;1;0;0;0;1;1;Colisao Frontal;FERIDO
7530;1;0;0;0;0;0;1;Colisao Lateral;ILESO
7531;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
7532;0;1;0;0;0;0;1;Colisao Transversal;FERIDO
7533;1;0;0;1;0;0;0;Colisao Lateral;ILESO
7534;0;1;0;0;0;0;1;Colisao Lateral;FERIDO
7535;0;0;0;1;0;0;0;Colisao Lateral;ILESO
7536;0;0;0;0;1;0;0;Colisao Transversal;ILESO
7537;1;0;0;1;1;0;0;Colisao Transversal;ILESO
7538;1;1;1;0;1;0;1;Queda;ILESO
7539;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7540;0;0;0;1;1;0;0;Colisao Traseira;ILESO
7541;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
7542;0;0;0;0;0;0;1;Colisao;ILESO
7543;0;0;0;0;0;0;0;Colisao Traseira;ILESO
7544;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7545;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7546;0;0;0;1;0;0;1;Colisao Lateral;ILESO
7547;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7548;0;0;0;1;0;0;0;Colisao Transversal;FERIDO
7549;0;0;1;1;0;0;0;Colisao Frontal;ILESO
7550;0;0;0;0;0;0;0;Colisao Transversal;FERIDO
7551;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7552;0;0;0;1;0;0;1;Colisao Transversal;ILESO
7553;0;0;0;0;0;0;0;Colisao Traseira;ILESO
7554;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7555;1;0;1;0;0;0;1;Colisao;FERIDO
7556;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7557;0;1;0;1;0;0;0;Colisao Lateral;ILESO
7558;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
7559;0;0;0;1;0;0;1;Colisao Lateral;FERIDO
7560;0;0;1;1;0;0;0;Colisao Transversal;ILESO
7561;0;0;0;1;0;0;0;Colisao Lateral;FERIDO
7562;0;0;1;1;0;0;1;Colisao Lateral;FERIDO
7563;0;1;0;1;0;0;0;Colisao Transversal;ILESO
7564;0;0;1;1;0;0;0;Colisao Lateral;ILESO
7565;1;0;1;0;0;0;1;Colisao Lateral;FERIDO
7566;0;1;1;0;0;0;1;Colisao;FERIDO
7567;0;0;1;0;0;0;0;Colisao Traseira;ILESO
7568;1;1;1;1;0;0;0;Colisao Traseira;ILESO
7569;0;1;1;1;0;0;0;Colisao Traseira;ILESO
7570;0;0;0;1;0;0;0;Colisao Traseira;ILESO
7571;0;0;0;1;0;0;0;Colisao Traseira;FERIDO
7572;1;0;0;1;0;0;0;Colisao Transversal;FERIDO
7573;0;0;0;1;0;1;1;Colisao Traseira;ILESO
7574;0;0;0;1;0;0;0;Colisao Lateral;ILESO
7575;0;0;0;0;0;0;1;Atropelamento;FERIDO
7576;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7577;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7578;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7579;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
7580;0;0;0;1;1;0;1;Colisao Transversal;ILESO
7581;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7582;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7583;0;0;0;0;0;0;1;Colisao Frontal;ILESO
7584;1;0;0;0;0;0;1;Atropelamento;FERIDO
7585;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
7586;0;0;0;1;0;0;0;Colisao Traseira;ILESO
7587;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7588;0;1;0;0;0;0;1;Colisao Lateral;FERIDO
7589;0;0;0;1;1;1;0;Colisao Lateral;FERIDO
7590;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7591;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7592;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
7593;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7594;0;0;0;1;1;1;0;Colisao Lateral;ILESO
7595;1;0;0;0;1;0;1;Colisao Transversal;FERIDO
7596;0;0;1;1;1;0;0;Colisao Transversal;ILESO
7597;0;1;0;1;1;0;0;Colisao Transversal;ILESO
7598;0;0;0;0;1;0;0;Colisao Transversal;ILESO
7599;1;0;0;1;1;0;0;Colisao Transversal;ILESO
7600;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
7601;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
7602;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7603;0;1;0;1;1;0;0;Colisao Frontal;ILESO
7604;0;0;0;1;1;0;1;Colisao Transversal;ILESO
7605;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
7606;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7607;0;1;0;1;1;0;1;Colisao Transversal;ILESO
7608;0;1;0;1;1;0;0;Colisao Transversal;ILESO
7609;0;0;0;1;1;0;1;Colisao Transversal;ILESO
7610;0;1;0;1;0;0;0;Colisao Lateral;ILESO
7611;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7612;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
7613;0;1;1;0;0;1;0;Colisao Lateral;FERIDO
7614;0;0;0;1;0;0;1;Colisao Transversal;ILESO
7615;0;0;1;1;0;0;1;Colisao Transversal;FERIDO
7616;0;0;0;0;0;0;1;Colisao Frontal;ILESO
7617;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7618;0;0;0;1;0;0;0;Colisao Traseira;ILESO
7619;0;0;0;0;0;0;0;Colisao Transversal;ILESO
7620;1;1;1;0;0;0;1;Colisao Frontal;ILESO
7621;0;0;0;1;0;1;1;Colisao Lateral;FERIDO
7622;1;0;0;1;0;0;1;Colisao Lateral;FERIDO
7623;0;0;0;1;0;0;1;Colisao Transversal;ILESO
7624;1;0;0;1;1;0;1;Colisao Transversal;FERIDO
7625;0;0;0;0;1;0;0;Choque c/ obstaculo fixo;ILESO
7626;0;0;0;1;1;0;1;Colisao Transversal;ILESO
7627;1;0;0;0;1;0;1;Colisao Transversal;FERIDO
7628;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7629;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7630;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7631;0;0;0;0;1;0;1;Colisao Transversal;FERIDO
7632;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7633;0;0;0;1;1;0;0;Colisao Transversal;FERIDO
7634;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7635;1;0;0;1;1;0;0;Colisao Transversal;ILESO
7636;0;1;0;1;1;0;0;Colisao Transversal;ILESO
7637;0;1;0;1;1;0;0;Colisao Lateral;ILESO
7638;0;1;0;1;1;0;0;Colisao Transversal;ILESO
7639;0;0;0;1;1;0;0;Colisao Traseira;ILESO
7640;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
7641;0;1;1;1;1;0;1;Colisao Transversal;FERIDO
7642;1;0;0;1;1;0;0;Colisao Transversal;FERIDO
7643;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7644;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7645;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
7646;1;0;0;0;1;1;0;Colisao Transversal;FERIDO
7647;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7648;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
7649;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7650;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7651;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7652;0;0;0;1;1;0;0;Colisao;FERIDO
7653;1;0;0;1;1;0;0;Colisao Lateral;ILESO
7654;0;0;1;1;1;0;0;Colisao Lateral;FERIDO
7655;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7656;0;0;0;0;1;0;0;Colisao Lateral;ILESO
7657;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
7658;0;0;0;0;1;0;1;Colisao Lateral;ILESO
7659;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
7660;1;1;0;1;0;0;1;Colisao Lateral;FERIDO
7661;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
7662;0;1;1;1;0;0;0;Colisao Transversal;ILESO
7663;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
7664;0;1;0;0;0;0;1;Colisao Lateral;FERIDO
7665;0;0;0;0;0;1;0;Atropelamento;FERIDO
7666;1;0;0;0;1;0;0;Colisao Traseira;ILESO
7667;1;0;0;0;1;0;0;Engavetamento;ILESO
7668;1;0;0;0;1;0;0;Choque c/ obstaculo fixo;ILESO
7669;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7670;0;1;0;1;1;1;0;Colisao Transversal;ILESO
7671;0;1;0;0;1;0;0;Colisao Traseira;ILESO
7672;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7673;0;0;0;1;1;0;0;Atropelamento;FERIDO
7674;0;0;0;1;1;1;0;Queda;ILESO
7675;0;1;0;1;1;0;0;Engavetamento;ILESO
7676;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7677;0;1;0;1;1;0;0;Colisao Transversal;ILESO
7678;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7679;0;0;1;1;1;0;0;Colisao Lateral;ILESO
7680;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7681;0;1;0;1;1;0;0;Colisao Lateral;FERIDO
7682;0;0;0;1;1;0;1;Colisao Lateral;ILESO
7683;0;0;0;0;1;0;0;Engavetamento;ILESO
7684;0;0;0;1;0;1;0;Colisao Lateral;ILESO
7685;0;0;0;0;0;1;0;Colisao Transversal;FERIDO
7686;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
7687;0;1;0;1;0;0;1;Colisao Transversal;ILESO
7688;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
7689;0;1;0;0;0;0;0;Colisao Traseira;ILESO
7690;0;0;0;0;1;0;0;Colisao Lateral;ILESO
7691;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7692;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7693;1;0;0;1;0;0;1;Colisao Lateral;ILESO
7694;0;0;0;0;1;0;0;Colisao Lateral;ILESO
7695;0;1;0;0;1;0;0;Colisao Traseira;ILESO
7696;1;0;0;1;1;1;0;Colisao Transversal;FERIDO
7697;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7698;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
7699;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7700;1;1;0;1;0;0;1;Colisao Transversal;FERIDO
7701;0;1;0;1;0;0;0;Colisao Lateral;ILESO
7702;0;0;1;1;0;0;0;Colisao Lateral;ILESO
7703;0;1;0;1;0;0;1;Colisao Transversal;FERIDO
7704;0;0;0;1;1;0;0;Colisao Traseira;FERIDO
7705;0;0;0;1;1;0;1;Colisao Lateral;FERIDO
7706;1;1;0;1;1;1;0;Colisao Lateral;ILESO
7707;0;0;0;1;1;0;1;Colisao Frontal;FERIDO
7708;0;0;0;1;1;0;1;Colisao Frontal;FERIDO
7709;0;0;0;0;1;0;0;Colisao Transversal;ILESO
7710;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7711;0;0;0;1;1;1;0;Colisao Transversal;FERIDO
7712;0;1;0;1;1;1;0;Colisao Transversal;FERIDO
7713;0;1;0;1;1;1;1;Colisao Transversal;FERIDO
7714;0;0;0;1;1;0;0;Choque c/ obstaculo fixo;ILESO
7715;0;1;0;0;1;0;1;Colisao Traseira;FERIDO
7716;0;0;0;0;1;0;1;Colisao Traseira;FERIDO
7717;0;1;0;1;1;1;0;Colisao Lateral;ILESO
7718;0;0;0;1;1;1;0;Colisao Lateral;ILESO
7719;1;1;1;0;0;0;0;Colisao Traseira;ILESO
7720;1;0;0;1;0;0;1;Colisao Transversal;FERIDO
7721;0;0;0;0;0;0;0;Colisao Lateral;ILESO
7722;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
7723;1;1;0;1;1;0;1;Colisao Lateral;ILESO
7724;0;0;0;0;1;0;0;Colisao Transversal;ILESO
7725;0;0;1;1;1;0;1;Colisao Lateral;ILESO
7726;0;1;0;1;1;0;0;Colisao Traseira;ILESO
7727;1;0;0;0;1;1;0;Colisao Traseira;ILESO
7728;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7729;0;1;0;1;1;0;1;Colisao Lateral;FERIDO
7730;1;0;0;1;1;0;1;Colisao;FERIDO
7731;0;0;0;1;1;1;0;Colisao Transversal;FERIDO
7732;0;0;0;0;1;0;0;Choque c/ obstaculo fixo;FERIDO
7733;1;0;1;0;1;0;0;Colisao Lateral;ILESO
7734;0;0;0;1;1;0;0;Colisao Lateral;ILESO
7735;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7736;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7737;0;0;1;1;1;1;0;Atropelamento;FERIDO
7738;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7739;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7740;0;0;0;0;0;1;1;Colisao Lateral;FERIDO
7741;1;0;0;0;0;0;0;Colisao Traseira;ILESO
7742;0;0;1;1;0;1;0;Colisao Lateral;ILESO
7743;0;1;1;1;0;0;0;Colisao Lateral;ILESO
7744;0;0;0;1;0;1;0;Colisao Lateral;ILESO
7745;0;0;0;0;0;0;0;Colisao Traseira;ILESO
7746;1;0;0;0;0;0;0;Colisao Lateral;ILESO
7747;1;0;0;1;0;0;0;Colisao Transversal;ILESO
7748;0;0;0;0;0;0;0;Colisao Traseira;ILESO
7749;0;0;0;1;0;0;0;Colisao Lateral;ILESO
7750;1;0;0;1;0;0;0;Colisao Lateral;ILESO
7751;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7752;1;0;0;0;0;0;1;Colisao Traseira;ILESO
7753;0;0;1;0;0;1;1;Colisao Traseira;FERIDO
7754;1;1;0;0;0;0;0;Colisao Traseira;ILESO
7755;0;1;0;0;0;0;1;Colisao Transversal;FERIDO
7756;1;0;0;1;0;0;0;Colisao Lateral;ILESO
7757;0;1;1;0;0;0;1;Colisao Lateral;FERIDO
7758;0;1;1;1;0;0;0;Colisao Transversal;ILESO
7759;1;1;0;0;0;0;0;Colisao Traseira;FERIDO
7760;0;0;0;0;0;0;1;Colisao Transversal;FERIDO
7761;0;1;0;0;0;0;1;Colisao Transversal;FERIDO
7762;0;1;0;0;0;0;1;Colisao Traseira;FERIDO
7763;1;0;0;1;0;0;1;Colisao Lateral;FERIDO
7764;1;0;0;0;0;0;0;Choque c/ obstaculo fixo;ILESO
7765;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
7766;0;1;0;0;0;0;1;Colisao Lateral;FERIDO
7767;0;0;0;1;0;0;0;Colisao Transversal;ILESO
7768;1;0;0;0;0;0;1;Colisao Traseira;ILESO
7769;0;0;0;1;0;0;1;Colisao Transversal;FERIDO
7770;0;0;0;0;0;0;1;Colisao Lateral;FERIDO
7771;1;0;0;1;0;0;0;Atropelamento;FATAL
7772;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7773;0;0;0;0;0;0;0;Colisao Lateral;ILESO
7774;0;0;0;0;1;0;0;Colisao Lateral;ILESO
7775;0;0;0;0;1;1;0;Colisao Lateral;ILESO
7776;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
7777;0;1;0;1;1;1;0;Colisao Transversal;ILESO
7778;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7779;0;0;0;1;1;1;0;Colisao Transversal;ILESO
7780;0;1;0;1;1;0;0;Colisao Lateral;ILESO
7781;1;0;0;1;1;0;0;Colisao Transversal;ILESO
7782;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7783;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7784;0;0;0;0;1;1;0;Colisao Lateral;ILESO
7785;0;1;0;1;1;0;1;Colisao Transversal;FERIDO
7786;0;0;0;1;1;0;0;Colisao Transversal;ILESO
7787;0;1;0;1;1;0;1;Engavetamento;FERIDO
7788;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7789;0;0;0;1;1;0;1;Colisao Transversal;FERIDO
7790;1;0;0;1;1;0;0;Colisao Transversal;ILESO
7791;0;0;0;1;1;0;1;Colisao Frontal;FERIDO
7792;1;1;0;1;1;0;0;Colisao Transversal;ILESO
7793;1;1;0;1;1;0;0;Colisao Transversal;FERIDO
7794;0;0;0;1;1;0;1;Colisao Transversal;ILESO
7795;0;0;0;0;1;0;0;Colisao Lateral;ILESO
7796;1;0;0;1;1;0;0;Colisao Transversal;ILESO
7797;0;0;0;1;1;0;1;Colisao Lateral;ILESO
7798;0;0;0;0;1;0;0;Colisao Traseira;ILESO
7799;0;0;0;1;1;0;0;Engavetamento;FERIDO
7800;1;1;1;1;1;0;0;Colisao Transversal;FERIDO
7801;0;1;0;0;1;0;0;Colisao Traseira;ILESO
7802;1;0;0;0;1;0;1;Colisao Lateral;ILESO
7803;0;0;0;1;1;0;0;Colisao Traseira;ILESO
